"Timestamp","Turbine","Blade3 Actual","Rotor Speed","State","Nacelle Position","Active Power","Air Temperature","Wind Speed","Blade1 Actual","Blade2 Actual"
"2020-03-11T00:04:00Z","GE01",-0.060920745,17.967062,16,304.21494,641,57.48421,8.931692,-0.5341786,-0.4994697
"2020-03-11T00:04:05Z","GE01",-0.059867468,18.171194,16,304.22137,681.8571,57.482883,9.018506,-0.53397924,-0.4992803
"2020-03-11T00:04:10Z","GE01",-0.05881419,18.375324,16,304.22778,747,57.48156,9.544509,-0.5337799,-0.4990909
"2020-03-11T00:04:15Z","GE01",-0.057760913,18.579454,16,304.23422,762,57.480236,9.894112,-0.53358054,-0.49890152
"2020-03-11T00:04:20Z","GE01",-0.056707636,18.487883,16,304.24063,752.45294,57.478912,9.206309,-0.53338116,-0.49871212
"2020-03-11T00:04:25Z","GE01",-0.055654358,17.95276,16,304.24704,706.0853,57.477585,9.044039,-0.5331818,-0.49852273
"2020-03-11T00:04:30Z","GE01",-0.054601084,17.417637,16,304.25348,659.71765,57.47626,8.625059,-0.53298247,-0.49833333
"2020-03-11T00:04:35Z","GE01",-0.053547807,16.882513,16,304.2599,575.2109,57.474937,8.180445,-0.5327831,-0.49814394
"2020-03-11T00:04:40Z","GE01",-0.05249453,16.34739,16,304.26633,490.70407,57.473614,8.138776,-0.5325837,-0.49795455
"2020-03-11T00:04:45Z","GE01",-0.051441252,15.812265,16,304.27274,420,57.472286,7.3795743,-0.53238434,-0.49776515
"2020-03-11T00:04:50Z","GE01",-0.050387975,15.277143,16,304.27914,370,57.470963,7.257192,-0.532185,-0.49757576
"2020-03-11T00:04:55Z","GE01",-0.0493347,14.742019,16,304.28558,348.5,57.46964,6.560663,-0.53198564,-0.49738637
"2020-03-11T00:05:00Z","GE01",-0.048281424,14.665382,16,304.292,369.75,57.468315,7.2064657,-0.53178626,-0.49719697
"2020-03-11T00:05:05Z","GE01",-0.047228146,14.894405,16,304.2984,391,57.466988,7.260737,-0.5315869,-0.49700758
"2020-03-11T00:05:10Z","GE01",-0.04617487,15.123427,16,304.30484,408.4737,57.465664,7.302986,-0.53138757,-0.49681818
"2020-03-11T00:05:15Z","GE01",-0.04512159,15.35245,16,304.31125,410.8421,57.46434,7.544136,-0.5311882,-0.4966288
"2020-03-11T00:05:20Z","GE01",-0.044068318,15.581472,16,304.3177,413.21054,57.463017,7.6449885,-0.5309888,-0.4964394
"2020-03-11T00:05:25Z","GE01",-0.04301504,15.810495,16,304.3241,415.57895,57.46169,8.060507,-0.5307895,-0.49625
"2020-03-11T00:05:30Z","GE01",-0.041961763,16.039518,16,304.3305,438.75385,57.460365,8.105373,-0.5305901,-0.4960606
"2020-03-11T00:05:35Z","GE01",-0.040908486,16.26854,16,304.33694,493.1385,57.45904,9.428164,-0.53039074,-0.49587122
"2020-03-11T00:05:40Z","GE01",-0.03985521,16.497562,16,304.34335,547.5231,57.457718,9.0628,-0.53019136,-0.49568182
"2020-03-11T00:05:45Z","GE01",-0.038801935,16.653969,16,304.3498,573.5,57.45639,8.401575,-0.52999204,-0.49549243
"2020-03-11T00:05:50Z","GE01",-0.037748657,16.519907,16,304.3562,571,57.455067,8.334291,-0.52979267,-0.49530303
"2020-03-11T00:05:55Z","GE01",-0.03669538,16.385845,16,304.3626,535.8,57.453743,7.906433,-0.5295933,-0.49511364
"2020-03-11T00:06:00Z","GE01",-0.035642102,16.251783,16,304.36905,478.8,57.45242,6.801806,-0.5293939,-0.49492425
"2020-03-11T00:06:05Z","GE01",-0.034588825,16.117722,16,304.37546,445.24,57.45109,6.452424,-0.5291946,-0.49473485
"2020-03-11T00:06:10Z","GE01",-0.03353555,15.97703,16,304.3819,427.30667,57.449768,7.52277,-0.5289952,-0.49454546
"2020-03-11T00:06:15Z","GE01",-0.032482274,15.836338,16,304.3883,422.8889,57.448444,7.255427,-0.52879584,-0.49435607
"2020-03-11T00:06:20Z","GE01",-0.031428996,16.060858,16,304.3947,497.33334,57.44712,7.9551935,-0.52859646,-0.49416667
"2020-03-11T00:06:25Z","GE01",-0.03037572,16.833193,16,304.40115,550.0659,57.445793,8.575774,-0.52839714,-0.49397728
"2020-03-11T00:06:30Z","GE01",-0.029322444,17.035439,16,304.40756,570.2308,57.44447,8.549116,-0.52819777,-0.49378788
"2020-03-11T00:06:35Z","GE01",-0.028269166,17.095161,16,304.414,590.3956,57.443146,8.944068,-0.5279984,-0.4935985
"2020-03-11T00:06:40Z","GE01",-0.027215889,16.958193,16,304.4204,567,57.441822,8.341431,-0.527799,-0.4934091
"2020-03-11T00:06:45Z","GE01",-0.026162613,16.034458,16,304.42682,457,57.440495,6.7406025,-0.5275997,-0.4932197
"2020-03-11T00:06:50Z","GE01",-0.025109336,16.303305,16,304.43326,505.9619,57.43917,6.7273545,-0.5274003,-0.4930303
"2020-03-11T00:06:55Z","GE01",-0.02405606,16.870298,16,304.43967,584.0369,57.437847,8.792513,-0.52720094,-0.49284092
"2020-03-11T00:07:00Z","GE01",-0.023002783,17.437292,16,304.44608,657.55,57.436523,8.190707,-0.52700156,-0.49265152
"2020-03-11T00:07:05Z","GE01",-0.021949505,18.004286,16,304.4525,702.0917,57.435196,8.062572,-0.52680224,-0.49246213
"2020-03-11T00:07:10Z","GE01",-0.02089623,17.770834,16,304.45892,664.8461,57.433872,8.675849,-0.52660286,-0.49227273
"2020-03-11T00:07:15Z","GE01",-0.019842952,17.337269,16,304.46536,607.1539,57.43255,6.609548,-0.5264035,-0.49208334
"2020-03-11T00:07:20Z","GE01",-0.018789677,17.12059,16,304.47177,564.6667,57.431225,7.884418,-0.52620417,-0.49189395
"2020-03-11T00:07:25Z","GE01",-0.0177364,17.771448,16,304.47818,658.5,57.4299,9.590491,-0.5260048,-0.49170455
"2020-03-11T00:07:30Z","GE01",-0.016683122,18.422306,16,304.48462,781.8,57.428574,9.662959,-0.5258054,-0.49151516
"2020-03-11T00:07:35Z","GE01",-0.015629847,19.073166,16,304.49103,852.2,57.42725,9.747536,-0.52560604,-0.49132577
"2020-03-11T00:07:40Z","GE01",-0.014576569,19.085106,16,304.49747,857.4,57.425926,9.447907,-0.5254067,-0.49113637
"2020-03-11T00:07:45Z","GE01",-0.013523293,19.097044,16,304.50388,841.4,57.424603,9.0504,-0.52520734,-0.49094698
"2020-03-11T00:07:50Z","GE01",-0.012470016,19.108984,16,304.51028,836.2,57.423275,9.107021,-0.52500796,-0.49075758
"2020-03-11T00:07:55Z","GE01",-0.01141674,19.120924,16,304.51672,809,57.42195,7.99114,-0.5248086,-0.4905682
"2020-03-11T00:08:00Z","GE01",-0.010363462,19.132862,16,304.52313,871.6667,57.420628,9.397439,-0.52460927,-0.4903788
"2020-03-11T00:08:05Z","GE01",-0.009310186,19.144802,16,304.52957,903.44446,57.419304,9.649732,-0.5244099,-0.4901894
"2020-03-11T00:08:10Z","GE01",-0.008256909,19.156742,16,304.53598,897.28394,57.417976,9.939295,-0.5242105,-0.49
"2020-03-11T00:08:15Z","GE01",-0.0072036325,19.16868,16,304.5424,888.98145,57.416653,10.07283,-0.52401114,-0.48981062
"2020-03-11T00:08:20Z","GE01",-0.006150356,19.081152,16,304.54883,864,57.41533,9.569589,-0.5238118,-0.48962122
"2020-03-11T00:08:25Z","GE01",-0.005097079,18.844423,16,304.55524,845,57.414005,9.646151,-0.52361244,-0.48943183
"2020-03-11T00:08:30Z","GE01",-0.0040438026,18.607693,16,304.56168,753.5714,57.412678,8.354736,-0.52341306,-0.48924243
"2020-03-11T00:08:35Z","GE01",-0.002990526,18.370964,16,304.56808,695.32153,57.411354,8.751551,-0.5232137,-0.48905304
"2020-03-11T00:08:40Z","GE01",-0.0019372492,18.134233,16,304.5745,659.1908,57.41003,8.224378,-0.52301437,-0.48886365
"2020-03-11T00:08:45Z","GE01",-0.00088397256,17.897505,16,304.58093,623.06,57.408707,7.6880155,-0.522815,-0.48867425
"2020-03-11T00:08:50Z","GE01",0.00016930413,17.660774,16,304.58734,586.92926,57.40738,7.637515,-0.5226156,-0.48848486
"2020-03-11T00:08:55Z","GE01",0.0012225808,17.424046,16,304.59375,569.10767,57.406055,8.017424,-0.52241623,-0.48829547
"2020-03-11T00:09:00Z","GE01",0.0022758574,17.187315,16,304.6002,563.4923,57.40473,7.469274,-0.5222169,-0.48810607
"2020-03-11T00:09:05Z","GE01",0.003329134,16.950586,16,304.6066,552,57.403408,7.96836,-0.52201754,-0.48791668
"2020-03-11T00:09:10Z","GE01",0.004382411,16.84811,16,304.61304,517,57.40208,7.170268,-0.52181816,-0.48772728
"2020-03-11T00:09:15Z","GE01",0.0054356875,16.835138,16,304.61945,517.1,57.400757,7.047229,-0.5216188,-0.4875379
"2020-03-11T00:09:20Z","GE01",0.0064889644,16.822166,16,304.62585,540.6,57.399433,9.280106,-0.52141947,-0.4873485
"2020-03-11T00:09:25Z","GE01",0.007542241,16.98037,16,304.6323,591.8333,57.39811,9.213486,-0.5212201,-0.4871591
"2020-03-11T00:09:30Z","GE01",0.008595518,17.252687,16,304.6387,661.55554,57.396782,8.932292,-0.5210207,-0.4869697
"2020-03-11T00:09:35Z","GE01",0.009648794,17.525007,16,304.64514,667.5,57.39546,9.002671,-0.5208214,-0.48678032
"2020-03-11T00:09:40Z","GE01",0.010702071,17.797325,16,304.65155,657.5,57.394135,8.925175,-0.520622,-0.48659092
"2020-03-11T00:09:45Z","GE01",0.011755347,17.779236,16,304.65796,647.5,57.39281,8.9516115,-0.52042264,-0.48640153
"2020-03-11T00:09:50Z","GE01",0.012808625,17.688543,16,304.6644,637.5,57.391483,8.930668,-0.52022326,-0.48621213
"2020-03-11T00:09:55Z","GE01",0.013861901,17.59785,16,304.6708,637.25,57.39016,8.15272,-0.52002394,-0.48602274
"2020-03-11T00:10:00Z","GE01",0.014915178,17.507158,16,304.67725,616.4167,57.388836,8.385828,-0.51982456,-0.48583335
"2020-03-11T00:10:05Z","GE01",0.015968455,17.416468,16,304.68365,629.9583,57.387512,7.98282,-0.5196252,-0.48564395
"2020-03-11T00:10:10Z","GE01",0.01702173,17.325775,16,304.69006,643.5,57.386185,8.392725,-0.5194258,-0.48545456
"2020-03-11T00:10:15Z","GE01",0.018075008,17.235083,16,304.6965,657.0417,57.38486,8.696199,-0.5192265,-0.48526517
"2020-03-11T00:10:20Z","GE01",0.019128283,17.14439,16,304.7029,635.4166,57.383537,8.797171,-0.5190271,-0.48507577
"2020-03-11T00:10:25Z","GE01",0.02018156,16.925066,16,304.70932,552.88885,57.382214,7.7087374,-0.51882774,-0.48488638
"2020-03-11T00:10:30Z","GE01",0.021234838,16.191214,16,304.71576,457.33334,57.380886,7.830436,-0.51862836,-0.48469698
"2020-03-11T00:10:35Z","GE01",0.022288114,15.45736,16,304.72217,380.85715,57.379562,7.033799,-0.51842904,-0.4845076
"2020-03-11T00:10:40Z","GE01",0.023341391,14.723508,16,304.7286,333,57.37824,6.336349,-0.51822966,-0.4843182
"2020-03-11T00:10:45Z","GE01",0.024394669,14.531625,16,304.73502,336.1579,57.376915,6.449754,-0.5180303,-0.4841288
"2020-03-11T00:10:50Z","GE01",0.025447944,14.701055,16,304.74142,339.3158,57.375587,6.960104,-0.5178309,-0.4839394
"2020-03-11T00:10:55Z","GE01",0.026501222,14.870485,16,304.74786,342.4737,57.374264,7.5326867,-0.5176316,-0.48375002
"2020-03-11T00:11:00Z","GE01",0.027554497,15.039915,16,304.75427,358.69983,57.37294,7.107357,-0.5174322,-0.48356062
"2020-03-11T00:11:05Z","GE01",0.028607775,15.326845,16,304.7607,427.19897,57.371616,7.7719326,-0.51723284,-0.48337123
"2020-03-11T00:11:10Z","GE01",0.029661052,16.083776,16,304.76712,495.69812,57.37029,9.235788,-0.51703346,-0.48318183
"2020-03-11T00:11:15Z","GE01",0.030714327,16.840708,16,304.77353,564.19727,57.368965,8.768877,-0.51683414,-0.48299244
"2020-03-11T00:11:20Z","GE01",0.031767603,17.063969,16,304.77997,614.8662,57.36764,9.378217,-0.51663476,-0.48280305
"2020-03-11T00:11:25Z","GE01",0.03282088,16.93145,16,304.78638,630.6,57.366318,9.244678,-0.5164354,-0.48261365
"2020-03-11T00:11:30Z","GE01",0.033874158,16.79893,16,304.79282,637.6,57.36499,9.367529,-0.51623607,-0.48242426
"2020-03-11T00:11:35Z","GE01",0.034927435,16.66641,16,304.79922,600.01587,57.363667,9.469674,-0.5160367,-0.48223487
"2020-03-11T00:11:40Z","GE01",0.035980713,16.533892,16,304.80563,551.2857,57.362343,8.167631,-0.5158373,-0.48204547
"2020-03-11T00:11:45Z","GE01",0.037033986,16.401373,16,304.81207,502.55557,57.36102,8.237459,-0.51563793,-0.48185608
"2020-03-11T00:11:50Z","GE01",0.038087264,16.148937,16,304.81848,453.8254,57.35969,7.406766,-0.5154386,-0.48166668
"2020-03-11T00:11:55Z","GE01",0.03914054,15.866525,16,304.82492,428.95834,57.358368,7.962465,-0.51523924,-0.4814773
"2020-03-11T00:12:00Z","GE01",0.04019382,15.584111,16,304.83133,420,57.357044,7.4187655,-0.51503986,-0.4812879
"2020-03-11T00:12:05Z","GE01",0.041247096,15.301699,16,304.83774,429,57.35572,8.335215,-0.5148405,-0.4810985
"2020-03-11T00:12:10Z","GE01",0.04230037,15.019285,16,304.84418,424,57.354397,8.573291,-0.51464117,-0.4809091
"2020-03-11T00:12:15Z","GE01",0.043353647,14.718485,16,304.8506,378.11765,57.35307,7.7035637,-0.5144418,-0.48071972
"2020-03-11T00:12:20Z","GE01",0.044406924,14.355778,16,304.857,332.2353,57.351746,6.851396,-0.5142424,-0.48053032
"2020-03-11T00:12:25Z","GE01",0.0454602,13.745446,16,304.86343,286.35294,57.35042,6.51368,-0.51404303,-0.48034093
"2020-03-11T00:12:30Z","GE01",0.04651348,13.330723,16,304.86984,284.12122,57.3491,6.7390637,-0.5138437,-0.48015153
"2020-03-11T00:12:35Z","GE01",0.047566753,13.698437,16,304.87628,310.9899,57.34777,7.014734,-0.51364434,-0.47996214
"2020-03-11T00:12:40Z","GE01",0.04862003,14.06615,16,304.8827,337.8586,57.346447,8.011536,-0.51344496,-0.47977275
"2020-03-11T00:12:45Z","GE01",0.049673308,14.433864,16,304.8891,364.7273,57.345123,7.52269,-0.5132456,-0.47958335
"2020-03-11T00:12:50Z","GE01",0.050726585,14.801577,16,304.89554,366.54547,57.3438,7.4074554,-0.51304626,-0.47939396
"2020-03-11T00:12:55Z","GE01",0.051779862,15.169291,16,304.90195,385.4,57.342472,7.653993,-0.5128469,-0.47920457
"2020-03-11T00:13:00Z","GE01",0.05283314,15.537004,16,304.9084,465.33334,57.34115,9.056112,-0.5126475,-0.47901517
"2020-03-11T00:13:05Z","GE01",0.053886414,15.685011,16,304.9148,473.625,57.339825,9.015903,-0.51244813,-0.47882578
"2020-03-11T00:13:10Z","GE01",0.05493969,15.503459,16,304.9212,453,57.3385,7.6060934,-0.5122488,-0.47863638
"2020-03-11T00:13:15Z","GE01",0.05599297,15.321906,16,304.92764,395.5,57.337173,6.8255434,-0.51204944,-0.478447
"2020-03-11T00:13:20Z","GE01",0.057046246,15.140354,16,304.93405,357.04938,57.33585,7.020122,-0.51185006,-0.4782576
"2020-03-11T00:13:25Z","GE01",0.058099523,14.958801,16,304.9405,347.17285,57.334526,7.231355,-0.5116507,-0.4780682
"2020-03-11T00:13:30Z","GE01",0.059152797,14.777249,16,304.9469,325.55557,57.333202,6.971337,-0.51145136,-0.4778788
"2020-03-11T00:13:35Z","GE01",0.060206074,14.595696,16,304.9533,301.76923,57.331875,6.4741573,-0.511252,-0.4776894
"2020-03-11T00:13:40Z","GE01",0.06125935,14.4141445,16,304.95975,300.6154,57.33055,6.848147,-0.5110526,-0.4775
"2020-03-11T00:13:45Z","GE01",0.06231263,14.232592,16,304.96616,299.46155,57.329227,7.0276423,-0.5108533,-0.4773106
"2020-03-11T00:13:50Z","GE01",0.06336591,14.190104,16,304.9726,337.4,57.327904,7.615755,-0.5106539,-0.4771212
"2020-03-11T00:13:55Z","GE01",0.06441918,14.703873,16,304.979,401.4,57.326576,8.712962,-0.51045454,-0.4769318
"2020-03-11T00:14:00Z","GE01",0.06547246,15.217642,16,304.9854,465.4,57.325253,7.914674,-0.51025516,-0.47674242
"2020-03-11T00:14:05Z","GE01",0.066525735,15.731411,16,304.99185,487,57.32393,7.4873714,-0.51005584,-0.47655302
"2020-03-11T00:14:10Z","GE01",0.06757901,16.24518,16,304.99826,480.33334,57.322605,6.973582,-0.50985646,-0.47636363
"2020-03-11T00:14:15Z","GE01",0.06863229,16.75895,16,305.00467,537.625,57.321278,7.9080276,-0.5096571,-0.47617424
"2020-03-11T00:14:20Z","GE01",0.06968556,17.272718,16,305.0111,645.75,57.319954,9.914051,-0.5094577,-0.47598484
"2020-03-11T00:14:25Z","GE01",0.070738845,17.786488,16,305.01752,724.4,57.31863,9.761072,-0.5092584,-0.47579545
"2020-03-11T00:14:30Z","GE01",0.07179212,18.300257,16,305.02396,739.6,57.317307,8.86158,-0.509059,-0.47560605
"2020-03-11T00:14:35Z","GE01",0.07284539,18.496319,16,305.03036,728,57.31598,9.002358,-0.50885963,-0.47541666
"2020-03-11T00:14:40Z","GE01",0.07389867,18.480576,16,305.03677,741.5714,57.314655,8.660485,-0.50866026,-0.47522727
"2020-03-11T00:14:45Z","GE01",0.07495195,18.464832,16,305.0432,755.1429,57.31333,8.180575,-0.50846094,-0.47503787
"2020-03-11T00:14:50Z","GE01",0.07600523,18.44909,16,305.04962,757.1023,57.312008,8.550727,-0.50826156,-0.47484848
"2020-03-11T00:14:55Z","GE01",0.0770585,18.433346,16,305.05606,712.61365,57.31068,8.209591,-0.5080622,-0.4746591
"2020-03-11T00:15:00Z","GE01",0.078111775,18.417603,16,305.06247,668.125,57.309357,9.064996,-0.5078628,-0.4744697
"2020-03-11T00:15:05Z","GE01",0.07916506,18.401861,16,305.06888,670.5469,57.308033,8.634244,-0.5076635,-0.4742803
"2020-03-11T00:15:10Z","GE01",0.08021833,18.386118,16,305.07532,665,57.30671,8.390318,-0.5074641,-0.4740909
"2020-03-11T00:15:15Z","GE01",0.08127161,18.370375,16,305.08173,680.8,57.30538,9.134613,-0.50726473,-0.4739015
"2020-03-11T00:15:20Z","GE01",0.082324885,18.354631,16,305.08817,745,57.304058,8.789433,-0.50706536,-0.47371212
"2020-03-11T00:15:25Z","GE01",0.08337816,18.357069,16,305.09457,742.8214,57.302734,9.16474,-0.50686604,-0.47352272
"2020-03-11T00:15:30Z","GE01",0.08443144,18.432226,16,305.10098,766.9286,57.30141,9.874422,-0.50666666,-0.47333333
"2020-03-11T00:15:35Z","GE01",0.08548471,18.507383,16,305.10742,791.0357,57.300083,10.14278,-0.5064673,-0.47314394
"2020-03-11T00:15:40Z","GE01",0.086537994,18.58254,16,305.11383,826.5,57.29876,9.968261,-0.50626796,-0.47295454
"2020-03-11T00:15:45Z","GE01",0.08759127,18.657698,16,305.12024,851.4727,57.297436,8.832295,-0.5060686,-0.47276515
"2020-03-11T00:15:50Z","GE01",0.08864454,18.732855,16,305.12668,843.4545,57.296112,9.031129,-0.5058692,-0.47257575
"2020-03-11T00:15:55Z","GE01",0.08969782,18.808012,16,305.1331,828.90906,57.294785,9.144395,-0.50566983,-0.47238636
"2020-03-11T00:16:00Z","GE01",0.0907511,18.88317,16,305.13953,836,57.29346,9.354413,-0.5054705,-0.47219697
"2020-03-11T00:16:05Z","GE01",0.09180438,18.602522,16,305.14594,781.54364,57.292137,9.6266775,-0.50527114,-0.47200757
"2020-03-11T00:16:10Z","GE01",0.09285765,18.321875,16,305.15234,727.0872,57.290813,8.801908,-0.50507176,-0.47181818
"2020-03-11T00:16:15Z","GE01",0.093910925,18.041227,16,305.15878,672.63086,57.289486,8.173105,-0.5048724,-0.4716288
"2020-03-11T00:16:20Z","GE01",0.094964206,17.76058,16,305.1652,640.4303,57.288162,8.06626,-0.50467306,-0.4714394
"2020-03-11T00:16:25Z","GE01",0.09601748,17.479933,16,305.17163,616.39154,57.28684,7.922271,-0.5044737,-0.47125
"2020-03-11T00:16:30Z","GE01",0.09707076,17.588049,16,305.17804,602.744,57.285515,7.5115695,-0.5042743,-0.4710606
"2020-03-11T00:16:35Z","GE01",0.098124035,17.793356,16,305.18445,602.24445,57.284187,7.059849,-0.50407493,-0.4708712
"2020-03-11T00:16:40Z","GE01",0.09917731,17.998665,16,305.1909,621.4667,57.282864,7.3965406,-0.5038756,-0.47068182
"2020-03-11T00:16:45Z","GE01",0.10023059,18.203972,16,305.1973,678.5,57.28154,9.084097,-0.50367624,-0.47049242
"2020-03-11T00:16:50Z","GE01",0.10128386,18.770857,16,305.20374,792.25,57.280216,9.320757,-0.50347686,-0.47030303
"2020-03-11T00:16:55Z","GE01",0.102337144,19.578793,16,305.21014,974,57.278893,10.10141,-0.5032775,-0.47011364
"2020-03-11T00:17:00Z","GE01",0.10339042,19.937363,16,305.21655,1025,57.277565,10.39228,-0.50307816,-0.46992424
"2020-03-11T00:17:05Z","GE01",0.10444369,19.621883,16,305.223,862.3778,57.27624,9.48935,-0.5028788,-0.46973485
"2020-03-11T00:17:10Z","GE01",0.10549697,19.306402,16,305.2294,839.26666,57.274918,9.664461,-0.5026794,-0.46954545
