"Timestamp","Turbine","Blade3 Actual","Rotor Speed","State","Nacelle Position","Active Power","Air Temperature","Wind Speed","Blade1 Actual","Blade2 Actual"
"2020-03-11T00:06:02Z","GE01",NA,NA,NA,NA,456,NA,NA,NA,NA
"2020-03-11T00:06:04Z","GE01",NA,NA,NA,NA,NA,NA,6.199687,NA,NA
"2020-03-11T00:06:05Z","GE01",NA,16.117722,NA,NA,NA,NA,6.452424,NA,NA
"2020-03-11T00:06:07Z","GE01",NA,NA,NA,NA,NA,NA,7.610635,NA,NA
"2020-03-11T00:06:09Z","GE01",NA,NA,NA,NA,NA,NA,7.739567,NA,NA
"2020-03-11T00:06:11Z","GE01",NA,NA,NA,NA,NA,NA,7.305973,NA,NA
"2020-03-11T00:06:12Z","GE01",NA,NA,NA,NA,420.13333,NA,7.615837,NA,NA
"2020-03-11T00:06:14Z","GE01",NA,NA,NA,NA,408,NA,7.223794,NA,NA
"2020-03-11T00:06:17Z","GE01",NA,NA,NA,NA,NA,NA,7.318693,NA,NA
"2020-03-11T00:06:18Z","GE01",NA,15.751924,NA,NA,NA,NA,7.007165,NA,NA
"2020-03-11T00:06:19Z","GE01",NA,NA,NA,NA,NA,NA,7.800282,NA,NA
"2020-03-11T00:06:21Z","GE01",NA,NA,NA,NA,NA,NA,8.110105,NA,NA
"2020-03-11T00:06:22Z","GE01",NA,NA,NA,NA,NA,NA,8.576864,NA,NA
"2020-03-11T00:06:23Z","GE01",NA,NA,NA,NA,542,NA,NA,NA,NA
"2020-03-11T00:06:25Z","GE01",NA,NA,NA,NA,NA,NA,8.575774,NA,NA
"2020-03-11T00:06:26Z","GE01",NA,16.98766,NA,NA,NA,NA,8.847499,NA,NA
"2020-03-11T00:06:29Z","GE01",NA,NA,NA,NA,NA,NA,8.239655,NA,NA
"2020-03-11T00:06:30Z","GE01",NA,NA,NA,NA,NA,NA,8.549116,NA,NA
"2020-03-11T00:06:31Z","GE01",NA,NA,NA,NA,NA,NA,8.412032,NA,NA
"2020-03-11T00:06:33Z","GE01",NA,NA,NA,NA,NA,NA,8.769439,NA,NA
"2020-03-11T00:06:34Z","GE01",NA,NA,NA,NA,NA,NA,8.691376,NA,NA
"2020-03-11T00:06:36Z","GE01",NA,NA,NA,NA,594.4286,NA,9.19676,NA,NA
"2020-03-11T00:06:39Z","GE01",NA,17.14294,NA,NA,585,NA,NA,NA,NA
"2020-03-11T00:06:41Z","GE01",NA,NA,NA,NA,549,NA,8.127599,NA,NA
"2020-03-11T00:06:42Z","GE01",NA,NA,NA,NA,514,NA,NA,NA,NA
"2020-03-11T00:06:44Z","GE01",NA,NA,NA,NA,NA,NA,6.594209,NA,NA
"2020-03-11T00:06:45Z","GE01",NA,NA,NA,NA,457,NA,NA,NA,NA
"2020-03-11T00:06:46Z","GE01",NA,15.84971,NA,NA,NA,NA,6.886996,NA,NA
"2020-03-11T00:06:48Z","GE01",NA,NA,NA,NA,475,NA,6.414709,NA,NA
"2020-03-11T00:06:51Z","GE01",NA,NA,NA,NA,NA,NA,6.883677,NA,NA
"2020-03-11T00:06:54Z","GE01",NA,NA,NA,NA,567.88574,NA,8.600781,NA,NA
"2020-03-11T00:06:55Z","GE01",NA,NA,NA,NA,NA,NA,8.792513,NA,NA
"2020-03-11T00:06:56Z","GE01",NA,NA,NA,NA,NA,NA,8.677678,NA,NA
"2020-03-11T00:06:57Z","GE01",NA,NA,NA,NA,NA,NA,9.301436,NA,NA
"2020-03-11T00:06:58Z","GE01",NA,NA,NA,NA,NA,NA,8.836994,NA,NA
"2020-03-11T00:06:59Z","GE01",NA,NA,NA,NA,648.64166,NA,9.051717,NA,NA
"2020-03-11T00:07:00Z","GE01",NA,NA,NA,NA,NA,NA,8.190707,NA,NA
"2020-03-11T00:07:02Z","GE01",NA,NA,NA,NA,NA,NA,8.077833,NA,NA
"2020-03-11T00:07:03Z","GE01",NA,NA,NA,NA,NA,NA,8.281744,NA,NA
"2020-03-11T00:07:04Z","GE01",NA,NA,NA,NA,NA,NA,7.932578,NA,NA
"2020-03-11T00:07:05Z","GE01",NA,NA,NA,NA,NA,NA,8.062572,NA,NA
"2020-03-11T00:07:06Z","GE01",NA,18.117685,NA,NA,711,NA,8.74095,NA,NA
"2020-03-11T00:07:08Z","GE01",NA,NA,NA,NA,NA,NA,8.310347,NA,NA
"2020-03-11T00:07:10Z","GE01",NA,NA,NA,NA,NA,NA,8.675849,NA,NA
"2020-03-11T00:07:11Z","GE01",NA,NA,NA,NA,NA,NA,8.096983,NA,NA
"2020-03-11T00:07:12Z","GE01",NA,NA,NA,NA,NA,NA,7.86925,NA,NA
"2020-03-11T00:07:13Z","GE01",NA,NA,NA,NA,NA,NA,7.186383,NA,NA
"2020-03-11T00:07:15Z","GE01",NA,NA,NA,NA,NA,NA,6.609548,NA,NA
"2020-03-11T00:07:17Z","GE01",NA,NA,NA,NA,NA,NA,6.533338,NA,NA
"2020-03-11T00:07:18Z","GE01",NA,NA,NA,NA,NA,NA,6.772957,NA,NA
"2020-03-11T00:07:19Z","GE01",NA,16.990417,NA,NA,561,NA,7.769559,NA,NA
"2020-03-11T00:07:21Z","GE01",NA,NA,NA,NA,NA,NA,7.999277,NA,NA
"2020-03-11T00:07:22Z","GE01",NA,NA,NA,NA,572,NA,8.358319,NA,NA
"2020-03-11T00:07:23Z","GE01",NA,NA,NA,NA,NA,NA,9.186951,NA,NA
"2020-03-11T00:07:25Z","GE01",NA,NA,NA,NA,NA,NA,9.590491,NA,NA
"2020-03-11T00:07:26Z","GE01",NA,NA,NA,NA,NA,NA,9.454141,NA,NA
"2020-03-11T00:07:27Z","GE01",NA,NA,NA,NA,NA,NA,9.763499,NA,NA
"2020-03-11T00:07:28Z","GE01",NA,NA,NA,NA,745,NA,NA,NA,NA
"2020-03-11T00:07:31Z","GE01",NA,NA,NA,NA,NA,NA,9.629446,NA,NA
"2020-03-11T00:07:32Z","GE01",NA,NA,NA,NA,NA,NA,9.379561,NA,NA
"2020-03-11T00:07:33Z","GE01",NA,NA,NA,NA,837,NA,NA,NA,NA
"2020-03-11T00:07:34Z","GE01",NA,NA,NA,NA,NA,NA,9.922076,NA,NA
"2020-03-11T00:07:35Z","GE01",NA,19.073166,NA,NA,NA,NA,9.747536,NA,NA
"2020-03-11T00:07:36Z","GE01",NA,NA,NA,NA,NA,NA,10.00795,NA,NA
"2020-03-11T00:07:38Z","GE01",NA,NA,NA,NA,875,NA,NA,NA,NA
"2020-03-11T00:07:41Z","GE01",NA,NA,NA,NA,NA,NA,9.307897,NA,NA
"2020-03-11T00:07:42Z","GE01",NA,NA,NA,NA,NA,NA,9.527361,NA,NA
"2020-03-11T00:07:43Z","GE01",NA,NA,NA,NA,831,NA,NA,NA,NA
"2020-03-11T00:07:44Z","GE01",NA,NA,NA,NA,NA,NA,9.326447,NA,NA
"2020-03-11T00:07:47Z","GE01",NA,NA,NA,NA,NA,NA,8.498306,NA,NA
"2020-03-11T00:07:48Z","GE01",NA,NA,NA,NA,857,NA,NA,NA,NA
"2020-03-11T00:07:49Z","GE01",NA,NA,NA,NA,NA,NA,9.060118,NA,NA
"2020-03-11T00:07:51Z","GE01",NA,NA,NA,NA,NA,NA,9.153924,NA,NA
"2020-03-11T00:07:52Z","GE01",NA,NA,NA,NA,NA,NA,8.840486,NA,NA
"2020-03-11T00:07:53Z","GE01",NA,NA,NA,NA,805,NA,9.068309,NA,NA
"2020-03-11T00:07:55Z","GE01",NA,NA,NA,NA,NA,NA,7.99114,NA,NA
"2020-03-11T00:07:56Z","GE01",NA,NA,NA,NA,811,NA,8.518068,NA,NA
"2020-03-11T00:07:57Z","GE01",NA,NA,NA,NA,NA,NA,8.663971,NA,NA
"2020-03-11T00:07:58Z","GE01",NA,NA,NA,NA,NA,NA,9.296522,NA,NA
"2020-03-11T00:08:02Z","GE01",NA,NA,NA,NA,902,NA,NA,NA,NA
"2020-03-11T00:08:05Z","GE01",NA,NA,NA,NA,NA,NA,9.649732,NA,NA
"2020-03-11T00:08:06Z","GE01",NA,NA,NA,NA,903.9259,NA,9.989884,NA,NA
"2020-03-11T00:08:09Z","GE01",NA,NA,NA,NA,NA,NA,10.1627,NA,NA
"2020-03-11T00:08:11Z","GE01",NA,NA,NA,NA,NA,NA,9.71589,NA,NA
"2020-03-11T00:08:13Z","GE01",NA,NA,NA,NA,NA,NA,10.53009,NA,NA
"2020-03-11T00:08:14Z","GE01",NA,NA,NA,NA,NA,NA,9.965501,NA,NA
"2020-03-11T00:08:16Z","GE01",NA,NA,NA,NA,NA,NA,10.18016,NA,NA
"2020-03-11T00:08:18Z","GE01",NA,19.175844,NA,NA,884,NA,NA,NA,NA
